id,model,model_type,category,subcategory,prompt_text,style_tags,use_case,popularity_score,why_it_works,model_specific_technique
seedream_20_0012,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A set of essential oils in frosted glass bottles with wooden caps, arranged on a raw concrete slab. The shot uses front lighting with warm golden tones to evoke natural wellness and earthy luxury. The Phase One IQ4 camera with 85mm f/1.4 lens captures ultra-sharp detail, framed using rule of thirds to balance product grouping and negative space. The scene includes subtle botanical accents to enhance the natural, organic feel suitable for clean beauty brands.","frosted glass, front-lit, warm golden tones, natural, organic",beauty_product,8,Warm front lighting enriches texture while botanical elements enhance natural appeal.,front-lit with warm golden tones
seedream_20_0013,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A high-end gold-infused face oil bottle, with polished marble base and velvet background, captured with backlit rim lighting that highlights the transparency and reflective qualities of the glass and liquid inside. The lighting is enhanced by warm golden tones and the image is taken using Hasselblad H6D, 85mm f/1.4 lens, employing golden ratio composition to evoke luxury and indulgence. Suited for premium skincare advertising and print editorials.","polished marble, backlit rim light, warm golden tones, luxurious, indulgent",beauty_product,10,Backlit rim lighting emphasizes premium materials and the product’s luminous quality.,backlit rim lighting with warm tones
seedream_20_0014,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A sleek black eyeliner pen with a glossy lacquer finish, photographed on a matte ceramic tile with subtle frosted glass droplets. The product is lit with three-point lighting to capture reflections and texture, combined with cool blue tone grading for a chic, modern feel. Shot with Canon EOS R5, 50mm f/1.2 lens, using centered symmetry to direct complete attention to the slim profile and precision of the product. Ideal for dynamic commercial ads.","glossy lacquer, three-point lighting, cool blue tones, modern, chic",beauty_product,8,Balanced lighting and cool tones emphasize precision and sleek design.,three-point lighting with cool blue tones
seedream_20_0015,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A luxe blush compact with a satin finish surface reflecting soft light, placed on a velvet fabric with gentle folds. The product is illuminated by 45-degree side lighting combined with soft warm golden tones, highlighting the sheen of the satin and the soft powder texture inside. Captured on Phase One IQ4 with 85mm f/1.4 lens using rule of thirds to maintain visual interest and balance. Perfect for editorial spreads emphasizing softness and feminine appeal.","satin, 45-degree side lighting, warm golden tones, soft, feminine",beauty_product,9,"Side lighting enhances sheen and texture producing a tactile, inviting appeal.",45-degree side lighting with warm tones
seedream_20_0016,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A premium body lotion bottle with a brushed aluminum pump, resting on a polished marble surface scattered with natural flower petals. The product is illuminated by soft front lighting using warm golden tones to create a radiant, clean atmosphere. Shot on Hasselblad H6D with 85mm f/1.4 lens, composition follows centered symmetry to emphasize product stature and simplicity. Ideal for lifestyle beauty advertising focused on elegance and nature.","brushed aluminum, front-lit, warm golden tones, natural, elegant",beauty_product,8,Soft front lighting and natural accents evoke warmth and product refinement.,soft front lighting with warm golden tones
seedream_20_0017,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A colorful nail polish bottle set with glossy lacquer finishes, arranged in a dynamic Dutch angle overhead flat lay on raw concrete. The lighting uses three-point setup with vibrant commercial color grading to maximize color pop and saturation. Captured using Canon EOS R5, 50mm f/1.2 lens, this composition conveys fun, energy, and youthful boldness. Suitable for commercial beauty campaigns targeting trendy and youthful demographics.","glossy lacquer, three-point lighting, vibrant commercial, dynamic, bold",beauty_product,9,Dynamic angles and lighting maximize visual excitement and consumer appeal.,three-point lighting with Dutch angle flat lay
seedream_20_0018,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A minimalist matte ceramic bottle of facial toner on a soft frosted glass surface with diffused natural light from the side (45-degree side lighting). The scene is styled with gentle warm golden tones and soft shadows, shot with Phase One IQ4 and 85mm f/1.4 lens using the golden ratio for balanced composition. The focus is on purity and simplicity, perfect for clean beauty brands emphasizing natural ingredients and transparency.","matte ceramic, 45-degree side lighting, warm golden tones, minimalist, pure",beauty_product,8,"Soft side lighting paired with clean materials creates an inviting, trustworthy image.",45-degree side lighting with warm tones
seedream_20_0019,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A luxurious eye cream jar with a polished marble lid, resting on a satin fabric that catches soft highlights. The lighting is Rembrandt style with warm golden tones, creating dramatic shadows that contour the jar and fabric folds. Shot on Hasselblad H6D, 85mm f/1.4 lens, using centered symmetry to focus on the product’s refined details. This setup is ideal for high-end skincare editorials that want to convey sophistication and texture richness.","polished marble, Rembrandt lighting, warm golden tones, luxurious, textured",beauty_product,9,Rembrandt lighting sculpts textures and adds depth enhancing luxury perception.,Rembrandt lighting with warm golden tones
seedream_20_0020,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A set of translucent lip balm tubes with frosted glass and brushed aluminum caps, floating slightly above a polished marble surface with soft shadows underneath. Three-point lighting with cool blue tones accentuates the product’s ethereal quality and clean design. Shot on Canon EOS R5, 50mm f/1.2 lens, using centered symmetry for a clean, modern composition. Ideal for commercial ads promoting hydration and purity in lip care.","frosted glass, brushed aluminum, three-point lighting, cool blue tones, modern",beauty_product,8,Floating effect and lighting enhance product purity and modern aesthetics.,three-point lighting with cool blue tones
seedream_20_0021,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A sleek, brushed aluminum perfume bottle on a polished marble surface, surrounded by soft velvet fabric in deep burgundy. The scene is front-lit with warm golden tones highlighting the bottle's reflective surfaces, creating captivating light play. Shot on a Phase One IQ4 with an 85mm f/1.4 lens to capture ultra-sharp details and shallow depth of field. Composition follows the rule of thirds, emphasizing elegance and luxury. Style evokes Vogue editorial quality with a sophisticated, high-end mood.","brushed aluminum, warm golden tones, Vogue editorial quality, rule of thirds, luxury",beauty_product,9,Combining luxurious materials with precise lighting and composition emphasizes the product’s premium appeal.,Front-lit warm golden tones with phase one IQ4 and 85mm f/1.4 lens
seedream_20_0022,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A matte ceramic jar of face cream placed on raw concrete with natural green foliage softly blurred in the background, shot with 45-degree side lighting to create textured shadows and emphasize the jar’s smooth finish. Captured on a Hasselblad H6D with 50mm f/1.2 lens for medium format quality and ultra-sharp detail. The color grading is cool blue tones, highlighting freshness and purity. The composition is centered symmetry, ideal for commercial online beauty product displays.","matte ceramic, cool blue tones, centered symmetry, medium format, freshness",beauty_product,8,Textured natural background with cool lighting enhances the product’s purity and tactile qualities.,45-degree side lighting with Hasselblad H6D and 50mm f/1.2 lens
seedream_20_0023,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A glossy lacquer lipstick tube resting on frosted glass with droplets of water around it, backlit with rim light to emphasize the reflective gloss and vibrant red color. Shot on Canon EOS R5, 85mm f/1.4 lens, with three-point lighting to balance shadows and highlights. The image features vibrant commercial color grading and uses Dutch angle composition for dynamic energy. Styled for a bold, energetic, and youthful cosmetic campaign.","glossy lacquer, backlit rim light, vibrant commercial, Dutch angle, bold",beauty_product,9,"Backlighting and rim lighting dramatically highlight the product’s shine and color, creating visual excitement.",Backlit rim lighting with Canon EOS R5 and three-point lighting
seedream_20_0024,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A polished marble compact powder case placed on a velvet surface in deep plum tones, using Rembrandt lighting from a 45-degree angle for dramatic shadows and depth. Shot with a Phase One IQ4 and 50mm f/1.2 lens to capture extreme detail and texture contrast between materials. The color grading is desaturated editorial, creating a moody, sophisticated atmosphere suitable for luxury brand catalogs.","polished marble, Rembrandt lighting, desaturated editorial, velvet texture, sophisticated",beauty_product,8,The interplay of dramatic lighting and contrasting textures conveys depth and luxury effectively.,Rembrandt lighting with Phase One IQ4 and 50mm f/1.2 lens
seedream_20_0025,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A minimalist white matte ceramic bottle for serum placed on a frosted glass table with soft natural overhead flat lay lighting to eliminate harsh shadows. Captured with Hasselblad H6D and 85mm f/1.4 lens to emphasize purity and simplicity. The composition uses the golden ratio for subtle dynamism and visual balance. Color grading applies cool blue tones to reinforce cleanliness and clinical precision, ideal for skincare e-commerce platforms.","matte ceramic, overhead flat lay, cool blue tones, golden ratio, minimalist",beauty_product,8,Overhead flat lay combined with cool tones emphasizes cleanliness and clinical simplicity for skincare products.,Soft natural overhead flat lay lighting with Hasselblad H6D
seedream_20_0026,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A luxurious satin-finish nail polish bottle arranged on a polished marble slab with soft three-point lighting from the front and sides, creating subtle reflections and gentle shadows. Shot on Canon EOS R5 using 50mm f/1.2 lens for ultra-sharp focus and shallow depth of field. Color grading features warm golden tones to evoke an inviting and premium feel. The composition is centered symmetry, perfect for upscale commercial beauty campaigns.","satin finish, three-point lighting, warm golden tones, centered symmetry, premium",beauty_product,9,Balanced lighting and warm tones enhance product allure while maintaining focus on details and texture.,Three-point lighting combined with Canon EOS R5 and 50mm f/1.2 lens
seedream_20_0027,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"An elegant frosted glass bottle of facial mist surrounded by fresh water droplets on a raw concrete surface, illuminated from the back with rim lighting to highlight transparency and texture. Shot on Phase One IQ4 with 85mm f/1.4 lens ensuring ultra-sharp clarity and perfect bokeh. The color grading is vibrant commercial to make the product pop against a muted background. Composition uses rule of thirds for balanced aesthetics, conveying freshness and hydration.","frosted glass, backlit rim lighting, vibrant commercial, rule of thirds, freshness",beauty_product,9,"Backlit rim lighting accentuates the product’s transparency and droplets, conveying freshness effectively.",Backlit rim lighting with Phase One IQ4 and 85mm f/1.4 lens
seedream_20_0028,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A polished marble compact with reflective gold accents placed on a velvet fabric surface in deep emerald green, illuminated with Rembrandt lighting to create dramatic shadows and luxurious highlights. Captured using Hasselblad H6D with 85mm f/1.4 lens to reveal intricate details and textures. The image uses warm golden color grading and a centered symmetrical composition to evoke opulence, ideal for high-end beauty magazines.","polished marble, Rembrandt lighting, warm golden tones, centered symmetry, luxury",beauty_product,10,Dramatic lighting paired with rich textures enhances the perception of luxury and craftsmanship.,Rembrandt lighting plus Hasselblad H6D with 85mm f/1.4 lens
seedream_20_0029,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A matte ceramic skincare jar on a raw concrete block, styled with minimalist green leaves, shot under soft natural 45-degree side lighting to emphasize texture and form. Taken with Canon EOS R5 and 50mm f/1.2 lens to achieve medium format photography sharpness and nuanced shadows. The color grading is desaturated editorial for a calm, organic vibe, perfect for natural beauty brand campaigns with a clean, grounded aesthetic.","matte ceramic, 45-degree side lighting, desaturated editorial, minimalist, organic",beauty_product,8,Textural emphasis combined with natural lighting creates authenticity and understated elegance.,45-degree side lighting with Canon EOS R5
seedream_20_0030,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A glossy lacquer lipstick tube with gold detailing resting on a reflective black acrylic surface, illuminated by three-point lighting with slight backlight to create depth and accentuate reflections. Shot using Phase One IQ4 and 85mm f/1.4 lens for ultra-high resolution and beautiful bokeh blur. The color grading employs vibrant commercial tones with emphasis on reds and golds, styled for a high-impact luxury product launch campaign.","glossy lacquer, three-point lighting, vibrant commercial, reflective surface, luxury",beauty_product,10,Reflective surfaces combined with strategic lighting highlight product luxury and premium materials.,Three-point lighting with Phase One IQ4 and 85mm f/1.4 lens
seedream_20_0031,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A brushed aluminum bottle of high-end facial oil positioned on polished marble with soft velvet fabric accents. The scene is backlit with rim lighting to highlight the bottle’s sleek contours. Captured on Hasselblad H6D with 50mm f/1.2 lens for crystal-clear detail and shallow depth of field. The composition follows the golden ratio, with warm golden color grading to create an inviting, premium atmosphere suitable for editorial spreads.","brushed aluminum, backlit rim light, warm golden tones, golden ratio, premium",beauty_product,9,"Rim lighting accentuates product shape and surface detail, reinforcing elegant luxury.",Backlit rim lighting with Hasselblad H6D
seedream_20_0032,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A frosted glass bottle of facial toner surrounded by dewy eucalyptus leaves on a raw concrete slab, illuminated with soft overhead flat lay lighting to create a fresh, natural atmosphere. Shot with Canon EOS R5, 85mm f/1.4 lens for sharpness and smooth bokeh. Color grading applies cool blue tones to evoke calmness and hydration. Composition uses rule of thirds, ideal for natural skincare brand digital marketing.","frosted glass, overhead flat lay, cool blue tones, rule of thirds, natural",beauty_product,8,Soft overhead lighting combined with natural elements emphasizes freshness and purity effectively.,Overhead flat lay with Canon EOS R5
seedream_20_0033,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A matte ceramic container of body balm on a polished marble countertop, surrounded by silk satin fabric in blush pink. The scene is front-lit with warm golden tones to bring out the softness of materials. Captured on Phase One IQ4 using 50mm f/1.2 lens for ultra-high definition and creamy bokeh. The composition is centered symmetry, styled to convey softness and indulgence, perfect for luxury spa product catalogues.","matte ceramic, front-lit, warm golden tones, centered symmetry, softness",beauty_product,9,Warm front lighting accentuates the soft textures and luxurious mood to appeal to spa clientele.,Front-lit warm golden tones with Phase One IQ4
seedream_20_0034,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A sleek, brushed aluminum razor handle and blade on raw concrete, illuminated by Rembrandt lighting to produce sharp contrasts and highlight material textures. Captured on Hasselblad H6D with 85mm f/1.4 for extreme detail. The color grading is desaturated editorial, producing a modern, masculine aesthetic. Composition uses Dutch angle for a dynamic and bold commercial vibe, suitable for high-end men’s grooming products.","brushed aluminum, Rembrandt lighting, desaturated editorial, Dutch angle, masculine",beauty_product,8,"High contrast lighting paired with bold angles creates a striking, contemporary look for men’s products.",Rembrandt lighting with Dutch angle using Hasselblad H6D
seedream_20_0035,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A glossy lacquer compact with mirrored gold accents resting on a frosted glass surface, backlit with rim lighting to emphasize gloss and reflection. Shot on Canon EOS R5 with 50mm f/1.2 lens for crisp details and elegant bokeh. Composition follows the golden ratio to balance elements harmoniously. Color grading incorporates warm golden tones, evoking richness and glamour, suitable for luxury makeup brand advertising.","glossy lacquer, backlit rim light, warm golden tones, golden ratio, glamour",beauty_product,10,"Rim lighting on reflective surfaces enhances luxury and visual interest, perfect for glamour shots.",Backlit rim lighting with Canon EOS R5
seedream_20_0036,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A frosted glass bottle of essential oils surrounded by scattered lavender flowers on polished marble, illuminated with soft three-point lighting to balance shadows and highlight transparency. Captured with Phase One IQ4 and 85mm f/1.4 lens for maximum detail fidelity. The color grading is a desaturated editorial palette for an organic, calming mood. Composition uses centered symmetry, ideal for natural wellness product packaging shoots.","frosted glass, three-point lighting, desaturated editorial, centered symmetry, organic",beauty_product,9,"Balanced soft lighting enhances delicate textures and creates a soothing, premium feel.",Three-point lighting with Phase One IQ4
seedream_20_0037,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"An elegant velvet cosmetic pouch with a polished marble lid compact resting atop, photographed with 45-degree side lighting for strong texture contrast and depth. Shot on Hasselblad H6D with 50mm f/1.2 lens for superior sharpness. Color tones are warm golden, enhancing the rich velvet and stone materials. The composition uses the rule of thirds to create a natural flow, suited for luxury brand editorial content.","velvet, polished marble, 45-degree side lighting, warm golden tones, editorial",beauty_product,8,"Side lighting accentuates material textures, elevating the luxurious tactile quality of the products.",45-degree side lighting with Hasselblad H6D
seedream_20_0038,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A raw concrete base supporting a frosted glass bottle of face serum with a minimalist matte ceramic dropper cap, illuminated by soft overhead flat lay lighting to reduce shadows and emphasize form. Captured on Canon EOS R5 using 85mm f/1.4 lens for high-resolution clarity. The color grading is cool blue tones to convey purity and clinical effectiveness. Composition uses centered symmetry for a clean, modern aesthetic ideal for e-commerce beauty sites.","raw concrete, frosted glass, overhead flat lay, cool blue tones, minimalist",beauty_product,9,Soft overhead lighting combined with cool tones highlights clinical purity and modern design.,Overhead flat lay lighting with Canon EOS R5
seedream_20_0039,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A luxurious satin-finish lipstick tube in deep crimson resting atop a polished marble slab, illuminated by Rembrandt lighting to sculpt shadows and create a dramatic, elegant effect. Shot on Phase One IQ4, 50mm f/1.2 lens for ultra-high detail and creamy bokeh. Color grading uses warm golden tones to heighten richness and sophistication. The composition is centered for powerful visual impact, ideal for high-fashion beauty editorials.","satin finish, Rembrandt lighting, warm golden tones, centered composition, elegant",beauty_product,10,"Dramatic lighting sculpts product form, enhancing luxury and fashion-forward appeal.",Rembrandt lighting with Phase One IQ4
seedream_20_0040,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A frosted glass moisturizer jar on a velvet plum fabric background, softly front-lit with warm golden tones to create a cozy, inviting atmosphere. Captured on Hasselblad H6D with 85mm f/1.4 lens, emphasizing texture and fine details. The composition follows the golden ratio, blending softness with precision, tailored for luxury skincare brand storytelling and social media campaigns.","frosted glass, velvet, front-lit, warm golden tones, golden ratio",beauty_product,9,Soft lighting combined with rich textures creates an inviting mood that enhances brand storytelling.,Soft front lighting with Hasselblad H6D
seedream_20_0041,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A sleek matte ceramic foundation bottle elegantly placed on a polished marble surface, surrounded by soft velvet fabric folds in deep burgundy. The scene is front-lit with warm golden tones to emphasize the creamy texture of the foundation and the bottle’s smooth matte finish. Shot on a Hasselblad H6D with an 85mm f/1.4 lens, capturing ultra-sharp details and shallow depth of field. Styled for a luxurious, intimate vibe suitable for Vogue editorial quality, using the rule of thirds composition to balance the product and fabric. The image highlights premium materials and rich textures, evoking sophistication in beauty product presentation.","matte ceramic, warm golden tones, luxurious, Vogue editorial quality, rule of thirds",beauty_product,9,"The combination of textured materials and warm lighting creates a tactile, inviting luxury feel that appeals to high-end beauty consumers.",Front-lit warm golden tones emphasizing material texture
seedream_20_0042,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A high-gloss lacquer lipstick tube with a partially open cap, resting on a reflective black acrylic surface under 45-degree side lighting to accentuate its shiny finish and sharp edges. The background is a subtle cool blue gradient to add contrast and modernity. Captured with a Canon EOS R5, 50mm f/1.2 lens, producing ultra-sharp, hyperrealistic details with a shallow depth of field. The composition uses centered symmetry to focus entirely on the product, evoking a sleek, contemporary commercial style ideal for online beauty campaigns and commercial catalogs.","glossy lacquer, cool blue tones, centered symmetry, commercial, hyperrealistic",beauty_product,8,"Sharp reflective surfaces combined with cool lighting and symmetrical composition create a bold, modern aesthetic perfect for commercial lipstick showcases.",45-degree side lighting highlighting glossy lacquer finish
seedream_20_0043,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A frosted glass perfume bottle placed on raw concrete with natural moss accents around it, evoking an earthy, minimalist aesthetic. The setting is backlit with rim light to create a glowing halo around the bottle’s edges, enhancing the translucency of the frosted glass. Shot on a Phase One IQ4 with an 85mm f/1.4 lens in 8K resolution, ensuring ultra-sharp and hyperrealistic details. The composition follows the golden ratio, balancing organic elements and product focus, styled in a calm, editorial mood aligned with Architectural Digest’s natural luxury ethos.","frosted glass, raw concrete, backlit rim light, natural minimalist, Architectural Digest style",beauty_product,9,"The contrast of organic textures with refined frosted glass and strategic rim lighting creates a visually captivating, natural luxury narrative.",Backlit rim light to enhance frosted glass translucency
seedream_20_0044,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A polished marble compact powder case with a subtle satin finish, photographed overhead in a flat lay setup that includes soft pastel-toned silk ribbons and blush petals for a romantic, feminine vibe. Three-point lighting is used to evenly illuminate the scene with a gentle, desaturated editorial color grading to maintain sophistication. The shot is taken using a Hasselblad H6D and 50mm f/1.2 lens to capture ultra-sharp details and delicate textures. The composition respects the rule of thirds to naturally guide the eye across the product and complementary elements, fitting perfectly with National Geographic’s refined yet artistic photography standards.","polished marble, satin finish, desaturated editorial, overhead flat lay, romantic feminine",beauty_product,8,"The soft, even lighting combined with pastel textures and a sharp overhead composition highlights elegance and subtle beauty.",Three-point lighting in overhead flat lay for balanced illumination
seedream_20_0045,Seedream 2.0,image,Product Photography,Beauty & Cosmetics,"A matte ceramic skincare jar with a minimalist label, set against a backdrop of raw concrete and lush green leaves, capturing a fresh, clean aesthetic. The jar is illuminated by Rembrandt lighting from a 45-degree angle, creating soft shadows that define the jar’s curves and emphasize its matte texture. Captured using a Canon EOS R5 with an 85mm f/1.4 lens, delivering ultra-sharp, medium format quality in 8K resolution. The composition employs centered symmetry to empower the product’s presence, styled for a contemporary commercial look with vibrant but natural color grading, appealing to eco-conscious beauty consumers.","matte ceramic, Rembrandt lighting, raw concrete, eco-conscious, contemporary commercial",beauty_product,9,Rembrandt lighting combined with natural textures and matte materials creates a visually strong yet gentle image ideal for modern natural beauty branding.,Rembrandt lighting to sculpt matte ceramic contours
seedream_20_0046,Seedream 2.0,image,Social Media,Instagram & Pinterest Posts,"A sleek, modern flat lay of a minimalist workspace featuring matte ceramic coffee cup, brushed aluminum laptop, and a glossy lacquer smartphone on a polished marble surface. The setup is backlit with rim light to emphasize texture and depth. Shot on a Phase One IQ4 medium format camera with an 85mm f/1.4 lens, the image exhibits ultra-sharp detail and subtle warm golden tones. Composition follows the rule of thirds to create balance and elegance, perfect for professional social media posts promoting productivity and lifestyle aesthetics.","matte ceramic, brushed aluminum, polished marble, warm golden tones, rule of thirds",social_post,9,"Combines clean materials and warm lighting for an inviting, professional look that resonates on lifestyle platforms.",Backlit with rim light highlighting material textures
